,Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Code Description,Type
4294,2021-01-12,17:27,Tuesday,YORKDALE STATION,MUTD,0,0,N,YU,5966,Training Department Related Delays,SUB RMENU CODE
4295,2021-01-12,17:49,Tuesday,MAIN STREET STATION,PUMEL,0,0,N/A,BD,0,Escalator/Elevator Incident,SUB RMENU CODE
4296,2021-01-12,19:49,Tuesday,QUEEN'S PARK STATION,MUPAA,0,0,N,YU,5576,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
4297,2021-01-12,20:23,Tuesday,MCCOWAN STATION,SRO,8,12,S,SRT,3022,Passenger Other,SRT RMENU CODE
4298,2021-01-12,21:14,Tuesday,BLOOR STATION,SUSA,0,0,N,YU,0,Sexual Assault,SUB RMENU CODE
4299,2021-01-12,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
4300,2021-01-12,22:36,Tuesday,VICTORIA PARK STATION,SUDP,0,0,W,BD,5356,Disorderly Patron,SUB RMENU CODE
4301,2021-01-12,22:39,Tuesday,KENNEDY BD STATION,MUPAA,0,0,N/A,BD,5112,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
4302,2021-01-12,23:04,Tuesday,SUMMERHILL STATION,MUPAA,0,0,S,YU,5471,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
4303,2021-01-12,23:48,Tuesday,FINCH STATION,SUSA,0,0,N/A,YU,0,Sexual Assault,SUB RMENU CODE
4304,2021-01-13,00:32,Wednesday,YONGE BD STATION,MUIR,3,9,W,BD,5283,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
4305,2021-01-13,00:42,Wednesday,EGLINTON STATION,SUDP,5,10,S,YU,5876,Disorderly Patron,SUB RMENU CODE
4306,2021-01-13,01:34,Wednesday,HIGHWAY 407 STATION,MUIS,0,0,S,YU,5636,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4307,2021-01-13,01:43,Wednesday,CHRISTIE STATION,SUROB,0,0,N/A,BD,0,Robbery,SUB RMENU CODE
4308,2021-01-13,03:24,Wednesday,YONGE-UNIVERSITY LINE,MUO,0,0,N/A,YU,0,Miscellaneous Other,SUB RMENU CODE
4309,2021-01-13,05:29,Wednesday,KENNEDY BD STATION,SUROB,0,0,N/A,BD,0,Robbery,SUB RMENU CODE
4310,2021-01-13,05:52,Wednesday,MCCOWAN STATION,MRCL,7,14,S,SRT,3024,Divisional Clerk Related,SRT RMENU CODE
4311,2021-01-13,06:31,Wednesday,COLLEGE STATION,SUUT,0,0,N,YU,5661,Unauthorized at Track Level,SUB RMENU CODE
4312,2021-01-13,06:44,Wednesday,ROSEDALE STATION,MUATC,3,6,S,YU,6076,ATC Project,SUB RMENU CODE
4313,2021-01-13,06:57,Wednesday,BLOOR STATION,MUATC,3,6,S,YU,6076,ATC Project,SUB RMENU CODE
4314,2021-01-13,07:00,Wednesday,KING STATION,MUPAA,0,0,N,YU,5396,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
4315,2021-01-13,08:17,Wednesday,WILSON STATION,SUDP,6,9,S,YU,6016,Disorderly Patron,SUB RMENU CODE
4316,2021-01-13,08:39,Wednesday,FINCH STATION,MUSC,0,0,S,YU,5966,Miscellaneous Speed Control,SUB RMENU CODE
4317,2021-01-13,09:15,Wednesday,ROSEDALE STATION,EUBK,5,8,N,YU,6051,Brakes,SUB RMENU CODE
4318,2021-01-13,09:19,Wednesday,ST GEORGE YUS STATION,SUDP,3,6,S,YU,6016,Disorderly Patron,SUB RMENU CODE
4319,2021-01-13,09:20,Wednesday,COXWELL STATION,SUDP,7,10,W,BD,5175,Disorderly Patron,SUB RMENU CODE
4320,2021-01-13,09:26,Wednesday,ROSEDALE STATION,SUUT,14,17,N,YU,5676,Unauthorized at Track Level,SUB RMENU CODE
4321,2021-01-13,11:10,Wednesday,KENNEDY BD STATION,EUDO,5,8,W,BD,5158,Door Problems - Faulty Equipment,SUB RMENU CODE
4322,2021-01-13,11:20,Wednesday,ISLINGTON STATION,PUSTS,3,6,W,BD,5346,Signals - Train Stops,SUB RMENU CODE
4323,2021-01-13,12:10,Wednesday,ISLINGTON STATION,PUSTS,0,0,W,BD,5331,Signals - Train Stops,SUB RMENU CODE
4324,2021-01-13,12:38,Wednesday,ISLINGTON STATION,PUSTS,5,8,W,BD,5261,Signals - Train Stops,SUB RMENU CODE
4325,2021-01-13,12:43,Wednesday,FINCH STATION,EUSC,0,0,N,YU,5556,Speed Control Equipment  ,SUB RMENU CODE
4326,2021-01-13,12:43,Wednesday,PAPE STATION,PUMEL,0,0,N/A,BD,0,Escalator/Elevator Incident,SUB RMENU CODE
4327,2021-01-13,13:31,Wednesday,KENNEDY BD STATION,PUMST,0,0,N/A,BD,0,Station Stairway Incident ,SUB RMENU CODE
4328,2021-01-13,13:39,Wednesday,ROSEDALE STATION,MUATC,0,0,N,YU,5961,ATC Project,SUB RMENU CODE
4329,2021-01-13,14:31,Wednesday,BLOOR STATION,MUIR,0,0,S,YU,5441,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
4330,2021-01-13,15:06,Wednesday,ROSEDALE STATION,MUSC,0,0,N,YU,5556,Miscellaneous Speed Control,SUB RMENU CODE
4331,2021-01-13,15:22,Wednesday,FINCH WEST STATION,MUSAN,3,6,S,N/A,5751,Unsanitary Vehicle,SUB RMENU CODE
4332,2021-01-13,16:35,Wednesday,KENNEDY BD STATION,MUI,3,6,W,BD,5331,Injured or ill Customer (On Train) - Transported,SUB RMENU CODE
4333,2021-01-13,16:36,Wednesday,SPADINA BD STATION,MUD,3,6,E,BD,5024,Door Problems - Passenger Related,SUB RMENU CODE
4334,2021-01-13,16:56,Wednesday,ST GEORGE YUS STATION,MUDD,7,10,S,YU,5456,Door Problems - Debris Related,SUB RMENU CODE
4335,2021-01-13,17:08,Wednesday,SHEPPARD STATION,EUSC,0,0,N,YU,5511,Speed Control Equipment  ,SUB RMENU CODE
4336,2021-01-13,17:25,Wednesday,PAPE STATION,MUO,6,12,E,BD,5021,Miscellaneous Other,SUB RMENU CODE
4337,2021-01-13,17:25,Wednesday,QUEEN'S PARK STATION,MUSAN,4,7,N,YU,5546,Unsanitary Vehicle,SUB RMENU CODE
4338,2021-01-13,17:35,Wednesday,DONLANDS STATION,MUIE,0,0,E,BD,5353,Injured Employee,SUB RMENU CODE
4339,2021-01-13,18:38,Wednesday,KIPLING STATION,MUTO,3,6,E,BD,5051,Misc. Transportation Other - Employee Non-Chargeable,SUB RMENU CODE
4340,2021-01-13,19:19,Wednesday,KENNEDY BD STATION,SUDP,0,0,N/A,BD,0,Disorderly Patron,SUB RMENU CODE
4341,2021-01-13,19:24,Wednesday,VICTORIA PARK STATION,SUDP,8,14,W,BD,5283,Disorderly Patron,SUB RMENU CODE
4342,2021-01-13,19:35,Wednesday,FINCH STATION,SUDP,3,6,S,YU,5956,Disorderly Patron,SUB RMENU CODE
4343,2021-01-13,19:43,Wednesday,WILSON STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4344,2021-01-13,19:48,Wednesday,BLOOR STATION,SUDP,0,0,N,YU,6041,Disorderly Patron,SUB RMENU CODE
4345,2021-01-13,19:57,Wednesday,COLLEGE STATION,PUMEL,0,0,N/A,YU,0,Escalator/Elevator Incident,SUB RMENU CODE
4346,2021-01-13,20:30,Wednesday,UNION STATION,SUDP,0,0,N/A,YU,0,Disorderly Patron,SUB RMENU CODE
4347,2021-01-13,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
4348,2021-01-13,22:08,Wednesday,DUNDAS WEST STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4349,2021-01-13,22:08,Wednesday,EGLINTON WEST STATION,PUMEL,0,0,N/A,N/A,0,Escalator/Elevator Incident,SUB RMENU CODE
4350,2021-01-13,23:00,Wednesday,FINCH TO EGLINTON STAT,MUO,0,0,N/A,YU,0,Miscellaneous Other,SUB RMENU CODE
4351,2021-01-13,23:03,Wednesday,FINCH STATION,MUIS,0,0,S,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4352,2021-01-13,23:20,Wednesday,BLOOR STATION,SUUT,4,9,N,YU,5981,Unauthorized at Track Level,SUB RMENU CODE
4353,2021-01-13,23:24,Wednesday,ISLINGTON STATION,TUO,6,12,W,BD,5017,Transportation Department - Other,SUB RMENU CODE
4354,2021-01-13,23:26,Wednesday,KIPLING STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4355,2021-01-14,00:29,Thursday,CASTLE FRANK STATION,MUI,13,19,E,BD,5270,Injured or ill Customer (On Train) - Transported,SUB RMENU CODE
4356,2021-01-14,01:29,Thursday,SPADINA BD STATION,SUUT,10,16,W,BD,5155,Unauthorized at Track Level,SUB RMENU CODE
4357,2021-01-14,02:37,Thursday,VAUGHAN MC STATION,SUAE,0,0,N,YU,5466,Assault / Employee Involved,SUB RMENU CODE
4358,2021-01-14,03:16,Thursday,VICTORIA PARK STATION,SUO,0,0,N/A,BD,0,Passenger Other,SUB RMENU CODE
4359,2021-01-14,04:59,Thursday,KENNEDY BD STATION,SUDP,0,0,N/A,BD,0,Disorderly Patron,SUB RMENU CODE
4360,2021-01-14,06:00,Thursday,YORK UNIVERSITY STATIO,EUTR,4,7,S,YU,5616,Trucks,SUB RMENU CODE
4361,2021-01-14,06:16,Thursday,KIPLING STATION,MUIRS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
4362,2021-01-14,06:18,Thursday,LAWRENCE WEST STATION,EUCD,3,6,S,YU,5616,Consequential Delay (2nd Delay Same Fault),SUB RMENU CODE
4363,2021-01-14,06:25,Thursday,ROSEDALE STATION,MUATC,6,9,S,YU,6046,ATC Project,SUB RMENU CODE
4364,2021-01-14,06:43,Thursday,GREENWOOD STATION,MUTO,3,6,E,BD,5346,Misc. Transportation Other - Employee Non-Chargeable,SUB RMENU CODE
4365,2021-01-14,06:55,Thursday,DON MILLS STATION,TUSC,0,0,W,SHP,6191,Operator Overspeeding,SUB RMENU CODE
4366,2021-01-14,08:26,Thursday,FINCH STATION,MUSC,0,0,S,YU,5796,Miscellaneous Speed Control,SUB RMENU CODE
4367,2021-01-14,08:27,Thursday,UNION STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
4368,2021-01-14,09:39,Thursday,ROSEDALE STATION,MUATC,5,8,N,YU,5786,ATC Project,SUB RMENU CODE
4369,2021-01-14,10:28,Thursday,SHERBOURNE STATION,MUIS,0,0,W,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4370,2021-01-14,10:39,Thursday,KIPLING STATION,MUSAN,3,6,E,BD,5024,Unsanitary Vehicle,SUB RMENU CODE
4371,2021-01-14,10:50,Thursday,BESSARION STATION,EUDO,4,9,W,SHP,6176,Door Problems - Faulty Equipment,SUB RMENU CODE
4372,2021-01-14,13:07,Thursday,COXWELL STATION,TUS,4,7,W,BD,5112,Crew Unable to Maintain Schedule,SUB RMENU CODE
4373,2021-01-14,13:10,Thursday,QUEEN STATION,MUPR1,94,97,N,YU,5906,Priority One - Train in Contact With Person,SUB RMENU CODE
4374,2021-01-14,13:18,Thursday,KIPLING STATION,SUDP,3,6,E,BD,5051,Disorderly Patron,SUB RMENU CODE
4375,2021-01-14,15:04,Thursday,BLOOR STATION,MUIRS,0,0,S,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
4376,2021-01-14,15:37,Thursday,KENNEDY BD STATION,MUIS,0,0,W,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4377,2021-01-14,16:21,Thursday,QUEEN STATION,MUNCA,0,0,N/A,YU,0,,
4378,2021-01-14,17:04,Thursday,WELLESLEY STATION,SUDP,4,7,S,YU,5571,Disorderly Patron,SUB RMENU CODE
4379,2021-01-14,17:37,Thursday,FINCH STATION,TUMVS,0,0,N,YU,5446,Operator Violated Signal,SUB RMENU CODE
4380,2021-01-14,17:50,Thursday,WELLESLEY STATION,SUUT,9,12,N,YU,5946,Unauthorized at Track Level,SUB RMENU CODE
4381,2021-01-14,17:59,Thursday,BAYVIEW STATION,TUSC,0,0,E,SHP,6141,Operator Overspeeding,SUB RMENU CODE
4382,2021-01-14,18:34,Thursday,KENNEDY BD STATION,SUAP,0,0,N/A,BD,0,Assault / Patron Involved,SUB RMENU CODE
4383,2021-01-14,18:47,Thursday,ROYAL YORK STATION,PUMEL,0,0,N/A,BD,0,Escalator/Elevator Incident,SUB RMENU CODE
4384,2021-01-14,20:12,Thursday,BAY STATION,MUPAA,0,0,E,BD,5298,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
4385,2021-01-14,20:18,Thursday,EGLINTON WEST STATION,MUATC,4,7,N,YU,5766,ATC Project,SUB RMENU CODE
4386,2021-01-14,20:24,Thursday,COXWELL STATION,SUDP,4,9,E,BD,5298,Disorderly Patron,SUB RMENU CODE
4387,2021-01-14,20:24,Thursday,WOODBINE STATION,MUSAN,4,9,E,BD,5298,Unsanitary Vehicle,SUB RMENU CODE
4388,2021-01-14,20:29,Thursday,YONGE BD STATION,SUDP,3,6,W,BD,5058,Disorderly Patron,SUB RMENU CODE
4389,2021-01-14,21:05,Thursday,WOODBINE STATION,SUDP,3,9,W,BD,5284,Disorderly Patron,SUB RMENU CODE
4390,2021-01-14,21:28,Thursday,WILSON STATION,SUDP,5,10,S,YU,6081,Disorderly Patron,SUB RMENU CODE
4391,2021-01-14,22:00,Thursday,CHRISTIE STATION,SUDP,0,0,W,BD,5155,Disorderly Patron,SUB RMENU CODE
4392,2021-01-14,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
4393,2021-01-14,22:39,Thursday,WELLESLEY STATION,MUIRS,0,0,S,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
4394,2021-01-14,23:26,Thursday,EGLINTON WEST STATION,SUAP,0,0,S,YU,0,Assault / Patron Involved,SUB RMENU CODE
4395,2021-01-14,23:48,Thursday,GREENWOOD STATION,MUDD,5,11,E,BD,5298,Door Problems - Debris Related,SUB RMENU CODE
4396,2021-01-15,00:15,Friday,WILSON STATION,MUTO,5,10,N,YU,6026,Misc. Transportation Other - Employee Non-Chargeable,SUB RMENU CODE
4397,2021-01-15,02:01,Friday,VAUGHAN MC STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4398,2021-01-15,02:10,Friday,LANSDOWNE STATION,SUO,0,0,E,BD,0,Passenger Other,SUB RMENU CODE
4399,2021-01-15,02:18,Friday,VAUGHAN MC STATION,MUIS,0,0,S,YU,6021,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4400,2021-01-15,05:29,Friday,FINCH STATION,EUTL,4,8,S,YU,6011,Trainline System,SUB RMENU CODE
4401,2021-01-15,06:00,Friday,TORONTO TRANSIT COMMIS,MUO,0,0,N/A,YU,0,Miscellaneous Other,SUB RMENU CODE
4402,2021-01-15,06:00,Friday,TORONTO TRANSIT COMMIS,MUO,0,0,N/A,SHP,0,Miscellaneous Other,SUB RMENU CODE
4403,2021-01-15,06:00,Friday,TORONTO TRANSIT COMMIS,MRO,0,0,N/A,SRT,0,Miscellaneous Other,SRT RMENU CODE
4404,2021-01-15,06:55,Friday,VAUGHAN MC STATION,EUTL,3,6,S,YU,5911,Trainline System,SUB RMENU CODE
4405,2021-01-15,07:52,Friday,EGLINTON WEST STATION,SUDP,0,0,S,YU,5456,Disorderly Patron,SUB RMENU CODE
4406,2021-01-15,09:50,Friday,VICTORIA PARK STATION,PUSTS,0,0,W,BD,5030,Signals - Train Stops,SUB RMENU CODE
4407,2021-01-15,10:02,Friday,KEELE STATION,MUIRS,0,0,E,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
4408,2021-01-15,11:17,Friday,LAWRENCE WEST STATION,SUDP,0,0,S,YU,5781,Disorderly Patron,SUB RMENU CODE
4409,2021-01-15,11:34,Friday,KIPLING STATION,TUMVS,6,10,W,BD,5075,Operator Violated Signal,SUB RMENU CODE
4410,2021-01-15,11:41,Friday,WILSON CARHOUSE,MUO,0,0,N/A,YU,0,Miscellaneous Other,SUB RMENU CODE
4411,2021-01-15,11:48,Friday,MAIN STREET STATION,SUDP,0,0,E,BD,5024,Disorderly Patron,SUB RMENU CODE
4412,2021-01-15,12:14,Friday,LANSDOWNE STATION,MUIRS,5,8,E,BD,5104,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
4413,2021-01-15,12:29,Friday,BATHURST STATION,MUSC,0,0,E,BD,5283,Miscellaneous Speed Control,SUB RMENU CODE
4414,2021-01-15,13:02,Friday,SHEPPARD WEST STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
4415,2021-01-15,13:34,Friday,YORK MILLS STATION,MUPAA,0,0,S,YU,5591,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
4416,2021-01-15,14:19,Friday,EGLINTON STATION,MUPAA,0,0,S,YU,5981,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
4417,2021-01-15,15:19,Friday,BROADVIEW STATION,SUO,0,0,W,BD,0,Passenger Other,SUB RMENU CODE
4418,2021-01-15,15:30,Friday,KIPLING STATION,TUMVS,0,0,W,BD,5063,Operator Violated Signal,SUB RMENU CODE
4419,2021-01-15,16:07,Friday,SPADINA BD STATION,MUSAN,0,0,W,BD,5365,Unsanitary Vehicle,SUB RMENU CODE
4420,2021-01-15,16:11,Friday,BLOOR STATION,MUIR,6,9,N,YU,5381,Injured or ill Customer (On Train) - Medical Aid Refused,SUB RMENU CODE
4421,2021-01-15,18:48,Friday,SPADINA YUS STATION,SUUT,24,27,N,YU,6051,Unauthorized at Track Level,SUB RMENU CODE
4422,2021-01-15,19:19,Friday,BLOOR STATION,SUDP,3,6,S,YU,5641,Disorderly Patron,SUB RMENU CODE
4423,2021-01-15,19:55,Friday,LAWRENCE STATION,MUSAN,3,6,S,YU,6031,Unsanitary Vehicle,SUB RMENU CODE
4424,2021-01-15,20:46,Friday,YORKDALE STATION,MUATC,7,10,N,YU,6031,ATC Project,SUB RMENU CODE
4425,2021-01-15,21:34,Friday,ST GEORGE YUS STATION,MUIS,0,0,N,YU,5441,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4426,2021-01-15,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YONGE/UNIVERSITY/BLOOR,0,Miscellaneous Other,SUB RMENU CODE
4427,2021-01-15,22:29,Friday,LAWRENCE STATION,TUSC,0,0,N,YU,5876,Operator Overspeeding,SUB RMENU CODE
4428,2021-01-15,22:59,Friday,YORK MILLS STATION,SUDP,0,0,S,YU,5771,Disorderly Patron,SUB RMENU CODE
4429,2021-01-16,00:02,Saturday,WELLESLEY STATION,MUPAA,0,0,S,YU,6136,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
4430,2021-01-16,00:55,Saturday,CHESTER STATION,EUCA,12,18,E,BD,5017,Compressed Air,SUB RMENU CODE
4431,2021-01-16,01:08,Saturday,DUNDAS STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
4432,2021-01-16,01:22,Saturday,FINCH STATION,MUI,0,0,S,YU,5916,Injured or ill Customer (On Train) - Transported,SUB RMENU CODE
4433,2021-01-16,01:37,Saturday,KENNEDY BD STATION,MUTO,6,12,W,BD,5330,Misc. Transportation Other - Employee Non-Chargeable,SUB RMENU CODE
4434,2021-01-16,02:13,Saturday,FINCH STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4435,2021-01-16,06:05,Saturday,GREENWOOD STATION,EUBO,5,10,E,BD,5066,Body,SUB RMENU CODE
4436,2021-01-16,06:24,Saturday,PAPE STATION,EUAC,5,10,E,BD,5084,Air Conditioning,SUB RMENU CODE
4437,2021-01-16,06:49,Saturday,WILSON STATION,EUBK,5,10,N,YU,5466,Brakes,SUB RMENU CODE
4438,2021-01-16,08:56,Saturday,ISLINGTON STATION,SUDP,3,8,W,BD,5010,Disorderly Patron,SUB RMENU CODE
4439,2021-01-16,10:09,Saturday,BLOOR STATION,MUIS,0,0,S,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4440,2021-01-16,10:28,Saturday,ST CLAIR STATION,MUPAA,0,0,N,YU,6056,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
4441,2021-01-16,12:16,Saturday,MCCOWAN STATION,PRSA,32,39,S,SRT,3018,Axle Counter Related,SRT RMENU CODE
4442,2021-01-16,12:30,Saturday,ISLINGTON STATION,MUDD,0,0,W,BD,5257,Door Problems - Debris Related,SUB RMENU CODE
4443,2021-01-16,12:41,Saturday,DUPONT STATION,MUPAA,0,0,S,YU,6131,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
4444,2021-01-16,12:58,Saturday,WILSON STATION,TUNIP,3,6,S,YU,5676,Operator Not In Position,SUB RMENU CODE
4445,2021-01-16,13:56,Saturday,KENNEDY BD STATION,TUMVS,4,8,E,BD,5051,Operator Violated Signal,SUB RMENU CODE
4446,2021-01-16,16:44,Saturday,LAWRENCE STATION,MUPAA,0,0,N,YU,5786,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
4447,2021-01-16,19:14,Saturday,KENNEDY BD STATION,MUIS,0,0,N/A,BD,8704,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4448,2021-01-16,20:31,Saturday,DUNDAS WEST STATION,MUIS,0,0,N/A,BD,4546,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4449,2021-01-16,20:38,Saturday,VAUGHAN MC STATION,MUTO,3,8,S,YU,5981,Misc. Transportation Other - Employee Non-Chargeable,SUB RMENU CODE
4450,2021-01-16,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
4451,2021-01-16,23:49,Saturday,ROYAL YORK STATION,SUUT,11,17,W,BD,5324,Unauthorized at Track Level,SUB RMENU CODE
4452,2021-01-17,01:07,Sunday,LAWRENCE STATION,MUPAA,0,0,S,YU,6046,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
4453,2021-01-17,02:09,Sunday,ST GEORGE BD STATION,SUDP,0,0,N/A,BD,0,Disorderly Patron,SUB RMENU CODE
4454,2021-01-17,02:10,Sunday,FINCH STATION,SUDP,0,0,N/A,YU,0,Disorderly Patron,SUB RMENU CODE
4455,2021-01-17,07:51,Sunday,ROSEDALE STATION,MUSC,0,0,N,YU,5421,Miscellaneous Speed Control,SUB RMENU CODE
4456,2021-01-17,09:33,Sunday,YONGE BD STATION,MUIRS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused,SUB RMENU CODE
4457,2021-01-17,12:11,Sunday,BATHURST STATION,SUROB,0,0,N/A,BD,0,Robbery,SUB RMENU CODE
4458,2021-01-17,12:50,Sunday,UNION STATION,MUPAA,0,0,N,YU,6056,Passenger Assistance Alarm Activated - No Trouble Found,SUB RMENU CODE
4459,2021-01-17,13:48,Sunday,LAWRENCE STATION,EUSC,0,0,N,YU,5551,Speed Control Equipment  ,SUB RMENU CODE
4460,2021-01-17,13:59,Sunday,PAPE STATION,MUSAN,4,8,W,BD,5190,Unsanitary Vehicle,SUB RMENU CODE
4461,2021-01-17,14:01,Sunday,CASTLE FRANK STATION,MUIS,0,0,E,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4462,2021-01-17,15:55,Sunday,ISLINGTON STATION,TUSC,0,0,W,BD,5121,Operator Overspeeding,SUB RMENU CODE
4463,2021-01-17,16:12,Sunday,LAWRENCE WEST STATION,MUI,20,24,S,YU,6141,Injured or ill Customer (On Train) - Transported,SUB RMENU CODE
4464,2021-01-17,16:18,Sunday,BROADVIEW STATION,SUO,0,0,W,BD,5169,Passenger Other,SUB RMENU CODE
4465,2021-01-17,16:54,Sunday,BAYVIEW STATION,SUDP,0,0,N/A,SHP,0,Disorderly Patron,SUB RMENU CODE
4466,2021-01-17,16:54,Sunday,CHESTER STATION,SUUT,0,0,E,BD,5008,Unauthorized at Track Level,SUB RMENU CODE
4467,2021-01-17,17:47,Sunday,QUEEN'S PARK STATION,SUDP,10,14,N,YU,6136,Disorderly Patron,SUB RMENU CODE
4468,2021-01-17,18:53,Sunday,YONGE BD STATION,SUDP,0,0,W,BD,5292,Disorderly Patron,SUB RMENU CODE
4469,2021-01-17,19:57,Sunday,KENNEDY BD STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4470,2021-01-17,21:06,Sunday,WELLESLEY STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4471,2021-01-17,21:35,Sunday,QUEEN STATION,SUEAS,7,12,S,YU,5441,Emergency Alarm Station Activation,SUB RMENU CODE
4472,2021-01-17,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other,SUB RMENU CODE
4473,2021-01-17,22:45,Sunday,LAWRENCE STATION,MUI,19,24,N,YU,5911,Injured or ill Customer (On Train) - Transported,SUB RMENU CODE
4474,2021-01-17,22:55,Sunday,DAVISVILLE STATION,SUDP,5,10,N,YU,5696,Disorderly Patron,SUB RMENU CODE
4475,2021-01-17,23:13,Sunday,SPADINA YUS STATION,MUIS,5,10,N,YU,5826,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4476,2021-01-18,00:10,Monday,KENNEDY BD STATION,EUNT,6,12,W,BD,5292,Equipment - No Trouble Found,SUB RMENU CODE
4477,2021-01-18,00:14,Monday,MUSEUM STATION,EUECD,5,10,N,YU,5746,ECD / Line Mechanic Related Prob.,SUB RMENU CODE
4478,2021-01-18,00:47,Monday,SHEPPARD-YONGE STATION,MUIS,0,0,N/A,SHP,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4479,2021-01-18,00:57,Monday,ROSEDALE STATION,MUATC,3,8,S,YU,5691,ATC Project,SUB RMENU CODE
4480,2021-01-18,01:02,Monday,KENNEDY SRT STATION,ERDO,6,11,N,SRT,3025,Door Problems - Faulty Equipment,SRT RMENU CODE
4481,2021-01-18,01:03,Monday,EGLINTON STATION,MUSC,0,0,S,YU,5646,Miscellaneous Speed Control,SUB RMENU CODE
4482,2021-01-18,02:12,Monday,DON MILLS STATION,MUIS,0,0,N/A,SHP,0,Injured or ill Customer (In Station) - Transported,SUB RMENU CODE
4483,2021-01-18,02:25,Monday,KIPLING STATION,SUDP,0,0,N/A,BD,0,Disorderly Patron,SUB RMENU CODE
4484,2021-01-18,05:23,Monday,SHEPPARD-YONGE STATION,MUSC,0,0,E,SHP,6156,Miscellaneous Speed Control,SUB RMENU CODE
4485,2021-01-18,05:41,Monday,DON MILLS STATION,MUSC,0,0,W,SHP,6186,Miscellaneous Speed Control,SUB RMENU CODE
4486,2021-01-18,05:46,Monday,FINCH STATION,MUSC,0,0,S,YU,5441,Miscellaneous Speed Control,SUB RMENU CODE
